Categoria,Ano,Mês,Localidade,Valor Índice
Categoria Desconhecida,2020,09,Brasil,105.4224
Categoria Desconhecida,2020,10,Brasil,111.19559
Categoria Desconhecida,2020,11,Brasil,106.81913
Categoria Desconhecida,2020,12,Brasil,93.92578
Categoria Desconhecida,2021,01,Brasil,98.75995
Categoria Desconhecida,2021,02,Brasil,103.60284
Categoria Desconhecida,2021,03,Brasil,109.91771
Categoria Desconhecida,2021,04,Brasil,97.88877
Categoria Desconhecida,2021,05,Brasil,107.56036
Categoria Desconhecida,2021,06,Brasil,105.10884
Categoria Desconhecida,2021,07,Brasil,105.15476
Categoria Desconhecida,2021,08,Brasil,108.78262
Categoria Desconhecida,2021,09,Brasil,107.5937
Categoria Desconhecida,2021,10,Brasil,106.36912
Categoria Desconhecida,2021,11,Brasil,100.34694
Categoria Desconhecida,2021,12,Brasil,82.75613
Categoria Desconhecida,2022,01,Brasil,98.12934
Categoria Desconhecida,2022,02,Brasil,102.39849
Categoria Desconhecida,2022,03,Brasil,109.57122
Categoria Desconhecida,2022,04,Brasil,97.20793
Categoria Desconhecida,2022,05,Brasil,106.45216
Categoria Desconhecida,2022,06,Brasil,99.01114
Categoria Desconhecida,2022,07,Brasil,99.32
Categoria Desconhecida,2022,08,Brasil,109.39214
Categoria Desconhecida,2022,09,Brasil,103.43481
Categoria Desconhecida,2022,10,Brasil,105.22058
Categoria Desconhecida,2022,11,Brasil,94.03825
Categoria Desconhecida,2022,12,Brasil,75.82393
Categoria Desconhecida,2023,01,Brasil,90.31463
Categoria Desconhecida,2023,02,Brasil,91.94674
Categoria Desconhecida,2023,03,Brasil,107.14513
Categoria Desconhecida,2023,04,Brasil,85.36433
Categoria Desconhecida,2023,05,Brasil,95.45267
Categoria Desconhecida,2023,06,Brasil,94.22017
Categoria Desconhecida,2023,07,Brasil,90.14618
Categoria Desconhecida,2023,08,Brasil,101.56867
Categoria Desconhecida,2023,09,Brasil,91.22878
Categoria Desconhecida,2023,10,Brasil,97.61016
Categoria Desconhecida,2023,11,Brasil,95.91041
Categoria Desconhecida,2023,12,Brasil,75.6378
Categoria Desconhecida,2024,01,Brasil,95.05083
Categoria Desconhecida,2024,02,Brasil,96.07637
Categoria Desconhecida,2024,03,Brasil,97.36383
Categoria Desconhecida,2024,04,Brasil,104.18769
Categoria Desconhecida,2024,05,Brasil,99.95443
Categoria Desconhecida,2024,06,Brasil,102.78266
Categoria Desconhecida,2024,07,Brasil,108.21541
Categoria Desconhecida,2024,08,Brasil,105.58051
Categoria Desconhecida,2024,09,Brasil,107.72092
Categoria Desconhecida,2019,01,Brasil,90.38635
Categoria Desconhecida,2019,02,Brasil,95.19938
Categoria Desconhecida,2019,03,Brasil,88.10572
Categoria Desconhecida,2019,04,Brasil,94.11453
Categoria Desconhecida,2019,05,Brasil,94.12309
Categoria Desconhecida,2019,06,Brasil,84.78342
Categoria Desconhecida,2019,07,Brasil,94.93975
Categoria Desconhecida,2019,08,Brasil,108.53219
Categoria Desconhecida,2019,09,Brasil,106.48439
Categoria Desconhecida,2019,10,Brasil,123.56408
Categoria Desconhecida,2019,11,Brasil,117.04146
Categoria Desconhecida,2019,12,Brasil,97.48768
Categoria Desconhecida,2020,01,Brasil,100.88888
Categoria Desconhecida,2020,02,Brasil,92.83952
Categoria Desconhecida,2020,03,Brasil,91.16556
Categoria Desconhecida,2020,04,Brasil,49.53415
Categoria Desconhecida,2020,05,Brasil,60.43045
Categoria Desconhecida,2020,06,Brasil,72.58512
Categoria Desconhecida,2020,07,Brasil,94.75502
Categoria Desconhecida,2020,08,Brasil,106.19003
Categoria Desconhecida,2020,09,Brasil,117.85069
Categoria Desconhecida,2020,10,Brasil,133.04057
Categoria Desconhecida,2020,11,Brasil,127.49467
Categoria Desconhecida,2020,12,Brasil,116.84631
Categoria Desconhecida,2021,01,Brasil,117.51752
Categoria Desconhecida,2021,02,Brasil,112.67742
Categoria Desconhecida,2021,03,Brasil,123.21535
Categoria Desconhecida,2021,04,Brasil,106.92548
Categoria Desconhecida,2021,05,Brasil,107.115
Categoria Desconhecida,2021,06,Brasil,109.14769
Categoria Desconhecida,2021,07,Brasil,113.13969
Categoria Desconhecida,2021,08,Brasil,120.19547
Categoria Desconhecida,2021,09,Brasil,115.49549
Categoria Desconhecida,2021,10,Brasil,121.07281
Categoria Desconhecida,2021,11,Brasil,116.98798
Categoria Desconhecida,2021,12,Brasil,105.40332
Categoria Desconhecida,2022,01,Brasil,89.51928
Categoria Desconhecida,2022,02,Brasil,89.89107
Categoria Desconhecida,2022,03,Brasil,93.61105
Categoria Desconhecida,2022,04,Brasil,88.41216
Categoria Desconhecida,2022,05,Brasil,104.58125
Categoria Desconhecida,2022,06,Brasil,102.85673
Categoria Desconhecida,2022,07,Brasil,109.16182
Categoria Desconhecida,2022,08,Brasil,107.03645
Categoria Desconhecida,2022,09,Brasil,105.64987
Categoria Desconhecida,2022,10,Brasil,113.15736
Categoria Desconhecida,2022,11,Brasil,104.54087
Categoria Desconhecida,2022,12,Brasil,91.58209
Categoria Desconhecida,2023,01,Brasil,93.47719
Categoria Desconhecida,2023,02,Brasil,95.91324
Categoria Desconhecida,2023,03,Brasil,106.26208
Categoria Desconhecida,2023,04,Brasil,84.78404
Categoria Desconhecida,2023,05,Brasil,103.95627
Categoria Desconhecida,2023,06,Brasil,91.42239
Categoria Desconhecida,2023,07,Brasil,105.14431
Categoria Desconhecida,2023,08,Brasil,117.12087
Categoria Desconhecida,2023,09,Brasil,102.6242
Categoria Desconhecida,2023,10,Brasil,115.11614
Categoria Desconhecida,2023,11,Brasil,103.54971
Categoria Desconhecida,2023,12,Brasil,95.69964
Categoria Desconhecida,2024,01,Brasil,116.18887
Categoria Desconhecida,2024,02,Brasil,113.12906
Categoria Desconhecida,2024,03,Brasil,115.02408
Categoria Desconhecida,2024,04,Brasil,115.64252
Categoria Desconhecida,2024,05,Brasil,116.37312
Categoria Desconhecida,2024,06,Brasil,116.00211
Categoria Desconhecida,2024,07,Brasil,132.83723
Categoria Desconhecida,2024,08,Brasil,137.09473
Categoria Desconhecida,2024,09,Brasil,121.33295
Categoria Desconhecida,2019,01,Brasil,57.61001
Categoria Desconhecida,2019,02,Brasil,66.88219
Categoria Desconhecida,2019,03,Brasil,71.59865
Categoria Desconhecida,2019,04,Brasil,63.24544
Categoria Desconhecida,2019,05,Brasil,77.91592
Categoria Desconhecida,2019,06,Brasil,67.57885
Categoria Desconhecida,2019,07,Brasil,76.70266
Categoria Desconhecida,2019,08,Brasil,69.91515
Categoria Desconhecida,2019,09,Brasil,64.57021
Categoria Desconhecida,2019,10,Brasil,69.63535
Categoria Desconhecida,2019,11,Brasil,63.5684
Categoria Desconhecida,2019,12,Brasil,46.01776
Categoria Desconhecida,2020,01,Brasil,59.12175
Categoria Desconhecida,2020,02,Brasil,61.74369
Categoria Desconhecida,2020,03,Brasil,68.88137
Categoria Desconhecida,2020,04,Brasil,44.88995
Categoria Desconhecida,2020,05,Brasil,63.27035
Categoria Desconhecida,2020,06,Brasil,72.36877
Categoria Desconhecida,2020,07,Brasil,83.69329
Categoria Desconhecida,2020,08,Brasil,74.75429
Categoria Desconhecida,2020,09,Brasil,77.1366
Categoria Desconhecida,2020,10,Brasil,81.62736
Categoria Desconhecida,2020,11,Brasil,82.55374
Categoria Desconhecida,2020,12,Brasil,74.43913
Categoria Desconhecida,2021,01,Brasil,78.18676
Categoria Desconhecida,2021,02,Brasil,87.73229
Categoria Desconhecida,2021,03,Brasil,101.8471
Categoria Desconhecida,2021,04,Brasil,106.63078
Categoria Desconhecida,2021,05,Brasil,99.20844
Categoria Desconhecida,2021,06,Brasil,101.31642
Categoria Desconhecida,2021,07,Brasil,101.77665
Categoria Desconhecida,2021,08,Brasil,112.4063
Categoria Desconhecida,2021,09,Brasil,98.36092
Categoria Desconhecida,2021,10,Brasil,104.73572
Categoria Desconhecida,2021,11,Brasil,101.44408
Categoria Desconhecida,2021,12,Brasil,94.31001
Categoria Desconhecida,2022,01,Brasil,70.77658
Categoria Desconhecida,2022,02,Brasil,98.84167
Categoria Desconhecida,2022,03,Brasil,116.63114
Categoria Desconhecida,2022,04,Brasil,102.04154
Categoria Desconhecida,2022,05,Brasil,106.7182
Categoria Desconhecida,2022,06,Brasil,104.03404
Categoria Desconhecida,2022,07,Brasil,98.00127
Categoria Desconhecida,2022,08,Brasil,114.35509
Categoria Desconhecida,2022,09,Brasil,111.15988
Categoria Desconhecida,2022,10,Brasil,101.12211
Categoria Desconhecida,2022,11,Brasil,98.16619
Categoria Desconhecida,2022,12,Brasil,78.15219
Categoria Desconhecida,2023,01,Brasil,82.56192
Categoria Desconhecida,2023,02,Brasil,88.21347
Categoria Desconhecida,2023,03,Brasil,116.69246
Categoria Desconhecida,2023,04,Brasil,84.96626
Categoria Desconhecida,2023,05,Brasil,101.06544
Categoria Desconhecida,2023,06,Brasil,95.04576
Categoria Desconhecida,2023,07,Brasil,85.21906
Categoria Desconhecida,2023,08,Brasil,104.05424
Categoria Desconhecida,2023,09,Brasil,93.96279
Categoria Desconhecida,2023,10,Brasil,89.9251
Categoria Desconhecida,2023,11,Brasil,76.65515
Categoria Desconhecida,2023,12,Brasil,44.98679
Categoria Desconhecida,2024,01,Brasil,60.13053
Categoria Desconhecida,2024,02,Brasil,75.10794
Categoria Desconhecida,2024,03,Brasil,68.17512
Categoria Desconhecida,2024,04,Brasil,76.47805
Categoria Desconhecida,2024,05,Brasil,64.51876
Categoria Desconhecida,2024,06,Brasil,81.6278
Categoria Desconhecida,2024,07,Brasil,81.0558
Categoria Desconhecida,2024,08,Brasil,87.81133
Categoria Desconhecida,2024,09,Brasil,83.10951
Categoria Desconhecida,2019,01,Brasil,61.71601
Categoria Desconhecida,2019,02,Brasil,82.82672
Categoria Desconhecida,2019,03,Brasil,83.32577
Categoria Desconhecida,2019,04,Brasil,92.77835
Categoria Desconhecida,2019,05,Brasil,110.87769
Categoria Desconhecida,2019,06,Brasil,85.13988
Categoria Desconhecida,2019,07,Brasil,95.07116
Categoria Desconhecida,2019,08,Brasil,95.53149
Categoria Desconhecida,2019,09,Brasil,87.20014
Categoria Desconhecida,2019,10,Brasil,96.58849
Categoria Desconhecida,2019,11,Brasil,77.98129
Categoria Desconhecida,2019,12,Brasil,55.88391
Categoria Desconhecida,2020,01,Brasil,58.20586
Categoria Desconhecida,2020,02,Brasil,73.89611
Categoria Desconhecida,2020,03,Brasil,67.46953
Categoria Desconhecida,2020,04,Brasil,45.43741
Categoria Desconhecida,2020,05,Brasil,100.12954
Categoria Desconhecida,2020,06,Brasil,82.92676
Categoria Desconhecida,2020,07,Brasil,92.64166
Categoria Desconhecida,2020,08,Brasil,101.20926
Categoria Desconhecida,2020,09,Brasil,115.34024
Categoria Desconhecida,2020,10,Brasil,111.5074
Categoria Desconhecida,2020,11,Brasil,104.53338
Categoria Desconhecida,2020,12,Brasil,81.16683
Categoria Desconhecida,2021,01,Brasil,98.06403
Categoria Desconhecida,2021,02,Brasil,107.36962
Categoria Desconhecida,2021,03,Brasil,114.61697
Categoria Desconhecida,2021,04,Brasil,119.69076
Categoria Desconhecida,2021,05,Brasil,132.61389
Categoria Desconhecida,2021,06,Brasil,121.68757
Categoria Desconhecida,2021,07,Brasil,126.59172
Categoria Desconhecida,2021,08,Brasil,138.11932
Categoria Desconhecida,2021,09,Brasil,127.1617
Categoria Desconhecida,2021,10,Brasil,121.98842
Categoria Desconhecida,2021,11,Brasil,113.00429
Categoria Desconhecida,2021,12,Brasil,81.16972
Categoria Desconhecida,2022,01,Brasil,74.70257
Categoria Desconhecida,2022,02,Brasil,99.30197
Categoria Desconhecida,2022,03,Brasil,111.65813
Categoria Desconhecida,2022,04,Brasil,116.00659
Categoria Desconhecida,2022,05,Brasil,119.20054
Categoria Desconhecida,2022,06,Brasil,103.82352
Categoria Desconhecida,2022,07,Brasil,83.78889
Categoria Desconhecida,2022,08,Brasil,107.23838
Categoria Desconhecida,2022,09,Brasil,95.08025
Categoria Desconhecida,2022,10,Brasil,92.72444
Categoria Desconhecida,2022,11,Brasil,100.51402
Categoria Desconhecida,2022,12,Brasil,95.96064
Categoria Desconhecida,2023,01,Brasil,69.44024
Categoria Desconhecida,2023,02,Brasil,86.39651
Categoria Desconhecida,2023,03,Brasil,100.89877
Categoria Desconhecida,2023,04,Brasil,77.49045
Categoria Desconhecida,2023,05,Brasil,94.99913
Categoria Desconhecida,2023,06,Brasil,99.10333
Categoria Desconhecida,2023,07,Brasil,92.66061
Categoria Desconhecida,2023,08,Brasil,99.42413
Categoria Desconhecida,2023,09,Brasil,80.61513
Categoria Desconhecida,2023,10,Brasil,81.67267
Categoria Desconhecida,2023,11,Brasil,74.2361
Categoria Desconhecida,2023,12,Brasil,54.06017
Categoria Desconhecida,2024,01,Brasil,64.84497
Categoria Desconhecida,2024,02,Brasil,80.60066
Categoria Desconhecida,2024,03,Brasil,83.23688
Categoria Desconhecida,2024,04,Brasil,88.50544
Categoria Desconhecida,2024,05,Brasil,91.67872
Categoria Desconhecida,2024,06,Brasil,96.23755
Categoria Desconhecida,2024,07,Brasil,96.8806
Categoria Desconhecida,2024,08,Brasil,109.95756
Categoria Desconhecida,2024,09,Brasil,87.77038
Categoria Desconhecida,2019,01,Brasil,53.45813
Categoria Desconhecida,2019,02,Brasil,67.0036
Categoria Desconhecida,2019,03,Brasil,63.88353
Categoria Desconhecida,2019,04,Brasil,65.20462
Categoria Desconhecida,2019,05,Brasil,79.32639
Categoria Desconhecida,2019,06,Brasil,60.20559
Categoria Desconhecida,2019,07,Brasil,70.23713
Categoria Desconhecida,2019,08,Brasil,70.69106
Categoria Desconhecida,2019,09,Brasil,63.64091
Categoria Desconhecida,2019,10,Brasil,69.95062
Categoria Desconhecida,2019,11,Brasil,67.23502
Categoria Desconhecida,2019,12,Brasil,52.3188
Categoria Desconhecida,2020,01,Brasil,49.26313
Categoria Desconhecida,2020,02,Brasil,61.53064
Categoria Desconhecida,2020,03,Brasil,65.90259
Categoria Desconhecida,2020,04,Brasil,43.66813
Categoria Desconhecida,2020,05,Brasil,46.5247
Categoria Desconhecida,2020,06,Brasil,35.22659
Categoria Desconhecida,2020,07,Brasil,58.38809
Categoria Desconhecida,2020,08,Brasil,59.46539
Categoria Desconhecida,2020,09,Brasil,64.91148
Categoria Desconhecida,2020,10,Brasil,71.02008
Categoria Desconhecida,2020,11,Brasil,71.85771
Categoria Desconhecida,2020,12,Brasil,74.5013
Categoria Desconhecida,2021,01,Brasil,72.24497
Categoria Desconhecida,2021,02,Brasil,76.86512
Categoria Desconhecida,2021,03,Brasil,87.29755
Categoria Desconhecida,2021,04,Brasil,84.22241
Categoria Desconhecida,2021,05,Brasil,80.24786
Categoria Desconhecida,2021,06,Brasil,81.70952
Categoria Desconhecida,2021,07,Brasil,94.22483
Categoria Desconhecida,2021,08,Brasil,96.45098
Categoria Desconhecida,2021,09,Brasil,97.10389
Categoria Desconhecida,2021,10,Brasil,92.80904
Categoria Desconhecida,2021,11,Brasil,96.66435
Categoria Desconhecida,2021,12,Brasil,80.87403
Categoria Desconhecida,2022,01,Brasil,80.51266
Categoria Desconhecida,2022,02,Brasil,84.85966
Categoria Desconhecida,2022,03,Brasil,106.92872
Categoria Desconhecida,2022,04,Brasil,98.29159
Categoria Desconhecida,2022,05,Brasil,96.42772
Categoria Desconhecida,2022,06,Brasil,97.20839
Categoria Desconhecida,2022,07,Brasil,109.69845
Categoria Desconhecida,2022,08,Brasil,116.73935
Categoria Desconhecida,2022,09,Brasil,109.9693
Categoria Desconhecida,2022,10,Brasil,110.09185
Categoria Desconhecida,2022,11,Brasil,107.64638
Categoria Desconhecida,2022,12,Brasil,81.62594
Categoria Desconhecida,2023,01,Brasil,71.57255
Categoria Desconhecida,2023,02,Brasil,77.82086
Categoria Desconhecida,2023,03,Brasil,106.64111
Categoria Desconhecida,2023,04,Brasil,80.61408
Categoria Desconhecida,2023,05,Brasil,103.89452
Categoria Desconhecida,2023,06,Brasil,100.35018
Categoria Desconhecida,2023,07,Brasil,87.70152
Categoria Desconhecida,2023,08,Brasil,102.41211
Categoria Desconhecida,2023,09,Brasil,83.01235
Categoria Desconhecida,2023,10,Brasil,83.76164
Categoria Desconhecida,2023,11,Brasil,77.08833
Categoria Desconhecida,2023,12,Brasil,68.9433
Categoria Desconhecida,2024,01,Brasil,56.73915
Categoria Desconhecida,2024,02,Brasil,63.95934
Categoria Desconhecida,2024,03,Brasil,81.47904
Categoria Desconhecida,2024,04,Brasil,87.16675
Categoria Desconhecida,2024,05,Brasil,84.29006
Categoria Desconhecida,2024,06,Brasil,79.30755
Categoria Desconhecida,2024,07,Brasil,81.02314
Categoria Desconhecida,2024,08,Brasil,83.98489
Categoria Desconhecida,2024,09,Brasil,80.76434
Categoria Desconhecida,2019,01,Brasil,87.05069
Categoria Desconhecida,2019,02,Brasil,94.91491
Categoria Desconhecida,2019,03,Brasil,110.75585
Categoria Desconhecida,2019,04,Brasil,143.20202
Categoria Desconhecida,2019,05,Brasil,127.50881
Categoria Desconhecida,2019,06,Brasil,135.04162
Categoria Desconhecida,2019,07,Brasil,153.20818
Categoria Desconhecida,2019,08,Brasil,164.58148
Categoria Desconhecida,2019,09,Brasil,131.06159
Categoria Desconhecida,2019,10,Brasil,137.79302
Categoria Desconhecida,2019,11,Brasil,114.12669
Categoria Desconhecida,2019,12,Brasil,100.70037
Categoria Desconhecida,2020,01,Brasil,121.0516
Categoria Desconhecida,2020,02,Brasil,134.45879
Categoria Desconhecida,2020,03,Brasil,113.75682
Categoria Desconhecida,2020,04,Brasil,94.35029
Categoria Desconhecida,2020,05,Brasil,79.68842
Categoria Desconhecida,2020,06,Brasil,91.92421
Categoria Desconhecida,2020,07,Brasil,97.18728
Categoria Desconhecida,2020,08,Brasil,107.46919
Categoria Desconhecida,2020,09,Brasil,116.53512
Categoria Desconhecida,2020,10,Brasil,153.80773
Categoria Desconhecida,2020,11,Brasil,137.96316
Categoria Desconhecida,2020,12,Brasil,131.78392
Categoria Desconhecida,2021,01,Brasil,96.47047
Categoria Desconhecida,2021,02,Brasil,121.78838
Categoria Desconhecida,2021,03,Brasil,95.28613
Categoria Desconhecida,2021,04,Brasil,89.1897
Categoria Desconhecida,2021,05,Brasil,97.61593
Categoria Desconhecida,2021,06,Brasil,100.57415
Categoria Desconhecida,2021,07,Brasil,107.54526
Categoria Desconhecida,2021,08,Brasil,90.59217
Categoria Desconhecida,2021,09,Brasil,140.59436
Categoria Desconhecida,2021,10,Brasil,132.09668
Categoria Desconhecida,2021,11,Brasil,105.20912
Categoria Desconhecida,2021,12,Brasil,110.34043
Categoria Desconhecida,2022,01,Brasil,92.04477
Categoria Desconhecida,2022,02,Brasil,119.30132
Categoria Desconhecida,2022,03,Brasil,109.34334
Categoria Desconhecida,2022,04,Brasil,95.75559
Categoria Desconhecida,2022,05,Brasil,89.46035
Categoria Desconhecida,2022,06,Brasil,97.7461
Categoria Desconhecida,2022,07,Brasil,88.38856
Categoria Desconhecida,2022,08,Brasil,113.02833
Categoria Desconhecida,2022,09,Brasil,103.31286
Categoria Desconhecida,2022,10,Brasil,99.20246
Categoria Desconhecida,2022,11,Brasil,96.6929
Categoria Desconhecida,2022,12,Brasil,95.72341
Categoria Desconhecida,2023,01,Brasil,83.28928
Categoria Desconhecida,2023,02,Brasil,81.78543
Categoria Desconhecida,2023,03,Brasil,97.44108
Categoria Desconhecida,2023,04,Brasil,77.69844
Categoria Desconhecida,2023,05,Brasil,100.33113
Categoria Desconhecida,2023,06,Brasil,91.75962
Categoria Desconhecida,2023,07,Brasil,88.17378
Categoria Desconhecida,2023,08,Brasil,103.62292
Categoria Desconhecida,2023,09,Brasil,104.36089
Categoria Desconhecida,2023,10,Brasil,110.38715
Categoria Desconhecida,2023,11,Brasil,105.62161
Categoria Desconhecida,2023,12,Brasil,98.48527
Categoria Desconhecida,2024,01,Brasil,83.60244
Categoria Desconhecida,2024,02,Brasil,87.91868
Categoria Desconhecida,2024,03,Brasil,90.08897
Categoria Desconhecida,2024,04,Brasil,94.02588
Categoria Desconhecida,2024,05,Brasil,91.58167
Categoria Desconhecida,2024,06,Brasil,101.23298
Categoria Desconhecida,2024,07,Brasil,101.30028
Categoria Desconhecida,2024,08,Brasil,104.03228
Categoria Desconhecida,2024,09,Brasil,98.68813
Categoria Desconhecida,2019,01,Brasil,112.08234
Categoria Desconhecida,2019,02,Brasil,145.71391
Categoria Desconhecida,2019,03,Brasil,125.21201
Categoria Desconhecida,2019,04,Brasil,149.7005
Categoria Desconhecida,2019,05,Brasil,159.6181
Categoria Desconhecida,2019,06,Brasil,130.39449
Categoria Desconhecida,2019,07,Brasil,150.80564
Categoria Desconhecida,2019,08,Brasil,152.18444
Categoria Desconhecida,2019,09,Brasil,140.30114
Categoria Desconhecida,2019,10,Brasil,162.32904
Categoria Desconhecida,2019,11,Brasil,131.41089
Categoria Desconhecida,2019,12,Brasil,100.5803
Categoria Desconhecida,2020,01,Brasil,104.69008
Categoria Desconhecida,2020,02,Brasil,118.97085
Categoria Desconhecida,2020,03,Brasil,101.58228
Categoria Desconhecida,2020,04,Brasil,0.14532
Categoria Desconhecida,2020,05,Brasil,23.86811
Categoria Desconhecida,2020,06,Brasil,54.44084
Categoria Desconhecida,2020,07,Brasil,93.21692
Categoria Desconhecida,2020,08,Brasil,116.86859
Categoria Desconhecida,2020,09,Brasil,122.44233
Categoria Desconhecida,2020,10,Brasil,130.78908
Categoria Desconhecida,2020,11,Brasil,129.01589
Categoria Desconhecida,2020,12,Brasil,112.90851
Categoria Desconhecida,2021,01,Brasil,107.8452
Categoria Desconhecida,2021,02,Brasil,105.73753
Categoria Desconhecida,2021,03,Brasil,104.66899
Categoria Desconhecida,2021,04,Brasil,100.76271
Categoria Desconhecida,2021,05,Brasil,106.65941
Categoria Desconhecida,2021,06,Brasil,90.11316
Categoria Desconhecida,2021,07,Brasil,89.91176
Categoria Desconhecida,2021,08,Brasil,85.26957
Categoria Desconhecida,2021,09,Brasil,88.67193
Categoria Desconhecida,2021,10,Brasil,88.68264
Categoria Desconhecida,2021,11,Brasil,99.08112
Categoria Desconhecida,2021,12,Brasil,100.21584
Categoria Desconhecida,2022,01,Brasil,75.02124
Categoria Desconhecida,2022,02,Brasil,85.22988
Categoria Desconhecida,2022,03,Brasil,103.20194
Categoria Desconhecida,2022,04,Brasil,95.1061
Categoria Desconhecida,2022,05,Brasil,103.03211
Categoria Desconhecida,2022,06,Brasil,104.23194
Categoria Desconhecida,2022,07,Brasil,101.32377
Categoria Desconhecida,2022,08,Brasil,115.89153
Categoria Desconhecida,2022,09,Brasil,105.97986
Categoria Desconhecida,2022,10,Brasil,103.70201
Categoria Desconhecida,2022,11,Brasil,111.92996
Categoria Desconhecida,2022,12,Brasil,95.34966
Categoria Desconhecida,2023,01,Brasil,86.41145
Categoria Desconhecida,2023,02,Brasil,86.55934
Categoria Desconhecida,2023,03,Brasil,113.23182
Categoria Desconhecida,2023,04,Brasil,88.56969
Categoria Desconhecida,2023,05,Brasil,117.48517
Categoria Desconhecida,2023,06,Brasil,95.21814
Categoria Desconhecida,2023,07,Brasil,92.92023
Categoria Desconhecida,2023,08,Brasil,119.61556
Categoria Desconhecida,2023,09,Brasil,111.52284
Categoria Desconhecida,2023,10,Brasil,103.10453
Categoria Desconhecida,2023,11,Brasil,103.84634
Categoria Desconhecida,2023,12,Brasil,89.17727
Categoria Desconhecida,2024,01,Brasil,76.30483
Categoria Desconhecida,2024,02,Brasil,96.36098
Categoria Desconhecida,2024,03,Brasil,99.74126
Categoria Desconhecida,2024,04,Brasil,111.81519
Categoria Desconhecida,2024,05,Brasil,82.99426
Categoria Desconhecida,2024,06,Brasil,105.44315
Categoria Desconhecida,2024,07,Brasil,125.04781
Categoria Desconhecida,2024,08,Brasil,132.09563
Categoria Desconhecida,2024,09,Brasil,118.21508
Categoria Desconhecida,2019,01,Brasil,50.3864
Categoria Desconhecida,2019,02,Brasil,71.36139
Categoria Desconhecida,2019,03,Brasil,63.54168
Categoria Desconhecida,2019,04,Brasil,74.83627
Categoria Desconhecida,2019,05,Brasil,87.69127
Categoria Desconhecida,2019,06,Brasil,74.37087
Categoria Desconhecida,2019,07,Brasil,82.34713
Categoria Desconhecida,2019,08,Brasil,82.94988
Categoria Desconhecida,2019,09,Brasil,77.47765
Categoria Desconhecida,2019,10,Brasil,83.47614
Categoria Desconhecida,2019,11,Brasil,69.27169
Categoria Desconhecida,2019,12,Brasil,46.5156
Categoria Desconhecida,2020,01,Brasil,55.53491
Categoria Desconhecida,2020,02,Brasil,73.04804
Categoria Desconhecida,2020,03,Brasil,64.65407
Categoria Desconhecida,2020,04,Brasil,4.97214
Categoria Desconhecida,2020,05,Brasil,34.29221
Categoria Desconhecida,2020,06,Brasil,45.30093
Categoria Desconhecida,2020,07,Brasil,54.59132
Categoria Desconhecida,2020,08,Brasil,53.75661
Categoria Desconhecida,2020,09,Brasil,71.83836
Categoria Desconhecida,2020,10,Brasil,82.11177
Categoria Desconhecida,2020,11,Brasil,82.50694
Categoria Desconhecida,2020,12,Brasil,72.13719
Categoria Desconhecida,2021,01,Brasil,72.17993
Categoria Desconhecida,2021,02,Brasil,78.80003
Categoria Desconhecida,2021,03,Brasil,88.58808
Categoria Desconhecida,2021,04,Brasil,87.16896
Categoria Desconhecida,2021,05,Brasil,99.51449
Categoria Desconhecida,2021,06,Brasil,99.79788
Categoria Desconhecida,2021,07,Brasil,112.925
Categoria Desconhecida,2021,08,Brasil,105.70764
Categoria Desconhecida,2021,09,Brasil,90.81057
Categoria Desconhecida,2021,10,Brasil,102.79995
Categoria Desconhecida,2021,11,Brasil,91.70053
Categoria Desconhecida,2021,12,Brasil,87.15124
Categoria Desconhecida,2022,01,Brasil,55.34397
Categoria Desconhecida,2022,02,Brasil,86.06355
Categoria Desconhecida,2022,03,Brasil,99.56457
Categoria Desconhecida,2022,04,Brasil,78.11422
Categoria Desconhecida,2022,05,Brasil,105.40259
Categoria Desconhecida,2022,06,Brasil,103.82206
Categoria Desconhecida,2022,07,Brasil,100.92713
Categoria Desconhecida,2022,08,Brasil,140.83318
Categoria Desconhecida,2022,09,Brasil,106.54506
Categoria Desconhecida,2022,10,Brasil,113.52913
Categoria Desconhecida,2022,11,Brasil,109.08971
Categoria Desconhecida,2022,12,Brasil,100.765
Categoria Desconhecida,2023,01,Brasil,28.98521
Categoria Desconhecida,2023,02,Brasil,70.25425
Categoria Desconhecida,2023,03,Brasil,102.2018
Categoria Desconhecida,2023,04,Brasil,65.58376
Categoria Desconhecida,2023,05,Brasil,72.25964
Categoria Desconhecida,2023,06,Brasil,73.1784
Categoria Desconhecida,2023,07,Brasil,67.75559
Categoria Desconhecida,2023,08,Brasil,79.2363
Categoria Desconhecida,2023,09,Brasil,71.58109
Categoria Desconhecida,2023,10,Brasil,80.79111
Categoria Desconhecida,2023,11,Brasil,80.4477
Categoria Desconhecida,2023,12,Brasil,67.32461
Categoria Desconhecida,2024,01,Brasil,60.42752
Categoria Desconhecida,2024,02,Brasil,94.41288
Categoria Desconhecida,2024,03,Brasil,101.6652
Categoria Desconhecida,2024,04,Brasil,132.59946
Categoria Desconhecida,2024,05,Brasil,152.12205
Categoria Desconhecida,2024,06,Brasil,99.30632
Categoria Desconhecida,2024,07,Brasil,102.38815
Categoria Desconhecida,2024,08,Brasil,99.01038
Categoria Desconhecida,2024,09,Brasil,121.75596
Categoria Desconhecida,2019,01,Brasil,85.26013
Categoria Desconhecida,2019,02,Brasil,107.82339
Categoria Desconhecida,2019,03,Brasil,102.39014
Categoria Desconhecida,2019,04,Brasil,111.18716
Categoria Desconhecida,2019,05,Brasil,118.37504
